P101,MV101,FIT101,LIT101
1,2,4.3909936,663.096863
1,2,4.388111,663.5286
1,2,4.383307,663.999634
1,2,4.37882328,664.2744
1,2,4.37882328,664.902466
1,2,4.37882328,665.0595
1,2,4.37882328,665.5305
1,2,4.37786245,666.158569
1,2,4.37337828,667.0221
1,2,4.37337828,668.5922
1,2,4.37337828,670.044556
1,2,4.37786245,671.4577
1,2,4.37786245,672.635254
1,2,4.37786245,673.6166
1,2,4.37786245,675.1867
1,2,4.3858695,676.1288
1,2,4.389072,677.306335
1,2,4.389072,678.287659
1,2,4.38683033,679.425964
1,2,4.38138533,680.446533
1,2,4.38138533,681.820435
1,2,4.38939238,682.9195
1,2,4.38939238,683.1157
1,2,4.38939238,683.469
1,2,4.38683033,684.2541
1,2,4.38490868,684.764343
1,2,4.38490868,685.745667
1,2,4.38939238,686.4522
1,2,4.39259529,687.669067
1,2,4.39259529,688.2579
1,2,4.39259529,688.689636
1,2,4.39259529,690.1813
1,2,4.39259529,690.7308
1,2,4.39259529,691.9084
1,2,4.39259529,692.5757
1,2,4.39259529,692.6934
1,2,4.39259529,692.9682
1,2,4.38843155,694.3028
1,2,4.38522863,694.8523
1,2,4.38522863,695.4411
1,2,4.38522863,696.4224
1,2,4.38522863,697.5215
1,2,4.38522863,698.5028
1,2,4.38522863,699.994446
1,2,4.38522863,701.015
1,2,4.38522863,701.9571
1,2,4.38522863,702.8991
1,2,4.38522863,702.7029
1,2,4.38522863,703.330933
1,2,4.38522863,704.194458
1,2,4.39067364,705.058044
1,2,4.39067364,705.5683
1,2,4.39067364,706.314148
1,2,4.39067364,707.3347
1,2,4.39067364,708.2768
1,2,4.39067364,708.983337
1,2,4.39067364,709.4151
1,2,4.39067364,709.964661
1,2,4.38362741,710.435669
1,2,4.38362741,711.5347
1,2,4.38362741,712.2413
1,2,4.38362741,713.4189
1,2,4.38362741,713.6151
1,2,4.38651,714.517944
1,2,4.390033,714.714233
1,2,4.391314,715.774048
1,2,4.394517,717.030151
1,2,4.397079,718.718
1,2,4.397079,719.895569
1,2,4.397079,721.4657
1,2,4.397079,723.6246
1,2,4.400282,725.155457
1,2,4.400282,726.8433
1,2,4.400282,727.7069
1,2,4.394837,728.9237
1,2,4.389072,729.5125
1,2,4.389072,729.6695
1,2,4.389072,730.6116
1,2,4.389072,731.2004
1,2,4.389072,731.7892
1,2,4.389072,732.024658
1,2,4.3858695,732.7705
1,2,4.3858695,733.359253
1,2,4.3909936,733.555542
1,2,4.39291525,734.144348
1,2,4.39291525,734.9686
1,2,4.39804,735.9892
1,2,4.39804,736.735
1,2,4.39804,737.8341
1,2,4.38843155,738.697632
1,2,4.38843155,739.796753
1,2,4.38843155,740.46405
1,2,4.38843155,740.856567
1,2,4.38843155,742.348145
1,2,4.38843155,743.211731
1,2,4.38843155,744.742554
1,2,4.388111,745.449158
1,2,4.38490868,745.7631
1,2,4.382026,746.0379
1,2,4.37882328,746.4697
1,2,4.37882328,747.333252
1,2,4.37882328,747.529541
1,2,4.37882328,748.4716
1,2,4.37882328,749.178162
1,2,4.37882328,749.6492
1,2,4.37882328,750.1595
1,2,4.38618946,750.4735
1,2,4.38618946,750.6305
1,2,4.38618946,751.023
1,2,4.38618946,751.651062
1,2,4.38618946,752.907166
1,2,4.38618946,753.731445
1,2,4.38618946,754.8698
1,2,4.38618946,755.380066
1,2,4.38618946,756.8717
1,2,4.38939238,757.6175
1,2,4.38939238,758.2848
1,2,4.38939238,759.305359
1,2,4.38362741,759.972656
1,2,4.38266659,760.8755
1,2,4.38266659,760.9932
1,2,4.38266659,761.6605
1,2,4.38266659,762.2493
1,2,4.38266659,762.7596
1,2,4.383307,763.8194
1,2,4.38522863,764.212
1,2,4.390033,765.114746
1,2,4.390033,765.782043
1,2,4.390033,766.6456
1,2,4.390033,767.234436
1,2,4.38618946,767.6662
1,2,4.38618946,768.451233
1,2,4.38618946,769.1185
1,2,4.38618946,769.9036
1,2,4.38618946,770.2569
1,2,4.3909936,771.5522
1,2,4.39259529,772.3765
1,2,4.39259529,773.3186
1,2,4.394517,774.1821
1,2,4.39739943,774.770935
1,2,4.4009223,775.5953
1,2,4.40348434,776.7336
1,2,4.40348434,777.832642
1,2,4.40124273,779.2065
1,2,4.39291525,779.8738
1,2,4.390033,781.483154
1,2,4.390033,782.346741
1,2,4.388111,783.2495
1,2,4.38138533,784.3094
1,2,4.380104,784.9374
1,2,4.37946367,786.272
1,2,4.382026,786.7038
1,2,4.38618946,787.6851
1,2,4.38618946,788.666443
1,2,4.38618946,789.804749
1,2,4.38618946,790.472046
1,2,4.38618946,791.4141
1,2,4.38618946,792.944946
1,2,4.39163446,793.533752
1,2,4.39163446,794.044067
1,2,4.39163446,795.0254
1,2,4.395478,795.5749
1,2,4.39739943,796.791748
1,2,4.39739943,797.7338
1,2,4.399321,798.6366
1,2,4.399321,799.3039
1,2,4.399321,800.442261
1,0,4.39419651,800.874
1,0,4.39163446,801.6198
1,0,4.389072,802.6796
1,0,4.389072,803.189941
1,0,4.38458824,803.7395
1,0,4.37337828,804.5638
1,0,4.342632,805.3096
1,0,4.30259752,806.173157
1,0,4.21356058,807.311462
1,1,4.04797745,808.096558
1,1,3.70688272,808.6853
1,1,3.186433,809.391846
1,1,2.60929441,810.059143
1,1,1.94824326,810.6087
1,1,1.37238574,811.747
1,1,0.85353744,812.178833
1,1,0.5198091,812.7676
1,1,0.290811241,813.238647
1,1,0.153732821,813.631165
1,1,0.075905584,814.1022
1,1,0.022099093,814.1022
1,1,0,814.4162
1,1,0,815.1228
1,1,0,815.7508
1,1,0,816.2611
1,1,0,816.5359
1,1,0,817.16394
1,1,0,817.71344
1,1,0,818.145264
1,1,0,818.42
1,1,0,818.223755
1,1,0,818.302246
1,1,0,818.145264
1,1,0,818.3415
1,1,0,818.498535
1,1,0,818.6163
1,1,0,818.6555
1,1,0,818.5378
1,1,0,818.9303
1,1,0,819.3228
1,1,0,819.5976
1,1,0,819.9116
1,1,0,819.9901
1,1,0,820.4219
1,1,0,820.6574
1,1,0,820.971436
1,1,0,821.0892
1,1,0,820.8537
1,1,0,820.814453
1,1,0,820.892944
1,1,0,820.6574
1,1,0,821.0892
1,1,0,821.0892
1,1,0,821.285461
1,1,0,821.638733
1,1,0,822.0705
1,1,0,822.03125
1,1,0,822.1883
1,1,0,822.227539
1,1,0,822.3845
1,1,0,822.3845
1,1,0,822.0705
1,1,0,821.952759
1,1,0,821.5995
1,1,0,821.4032
1,1,0,821.4817
1,1,0,821.560242
1,1,0,821.638733
1,1,0,821.5995
1,1,0,821.678
1,1,0,822.149
1,1,0,821.992
1,1,0,822.03125
1,1,0,822.1883
1,1,0,822.227539
1,1,0,821.992
1,1,0,822.1883
1,1,0,821.952759
1,1,0,821.952759
1,1,0,821.638733
1,1,0,821.874268
1,1,0,821.874268
1,1,0,822.149
1,1,0,822.03125
1,1,0,822.3845
1,1,0,822.3453
1,1,0,822.3845
1,1,0,822.0705
1,1,0,822.149
1,1,0,822.227539
1,1,0,822.0705
1,1,0,822.0705
1,1,0,821.952759
1,1,0,821.874268
1,1,0,821.952759
1,1,0,822.620056
1,1,0,822.777039
1,1,0,822.8556
1,1,0,822.620056
1,1,0,822.6593
1,1,0,822.541565
1,1,0,822.463
1,1,0,822.3453
1,1,0,822.227539
1,1,0,822.03125
1,1,0,821.992
1,1,0,821.7565
1,1,0,821.678
1,1,0,822.0705
1,1,0,822.3453
1,1,0,822.2668
1,1,0,822.1883
1,1,0,822.03125
1,1,0,821.7957
1,1,0,821.638733
1,1,0,821.2462
1,1,0,821.442444
1,1,0,821.363953
1,1,0,821.1677
1,1,0,821.1677
1,1,0,821.363953
1,1,0,821.363953
1,1,0,821.363953
1,1,0,821.5995
1,1,0,821.560242
1,1,0,821.4817
1,1,0,821.363953
1,1,0,821.285461
1,1,0,821.4817
1,1,0,821.285461
1,1,0,821.2462
1,1,0,821.285461
1,1,0,821.1677
1,1,0,821.0499
1,1,0,821.0107
1,1,0,821.1677
1,1,0,821.363953
1,1,0,821.1677
1,1,0,821.442444
1,1,0,821.442444
1,1,0,821.442444
1,1,0,821.5995
1,1,0,821.638733
1,1,0,821.442444
1,1,0,821.285461
1,1,0,821.363953
1,1,0,821.285461
1,1,0,821.207
1,1,0,821.363953
1,1,0,821.4032
1,1,0,821.207
1,1,0,821.207
1,1,0,821.4032
1,1,0,821.2462
1,1,0,821.4032
1,1,0,821.4032
1,1,0,821.1677
1,1,0,821.0892
1,1,0,821.1677
1,1,0,821.285461
1,1,0,821.1677
1,1,0,821.0892
1,1,0,821.207
1,1,0,821.1677
1,1,0,821.2462
1,1,0,821.1677
1,1,0,821.1677
1,1,0,820.8537
1,1,0,820.8537
1,1,0,820.696655
1,1,0,820.5004
1,1,0,820.5004
1,1,0,820.4219
1,1,0,820.107849
1,1,0,820.2649
1,1,0,820.1864
1,1,0,820.304138
1,1,0,820.4611
1,1,0,820.6574
1,1,0,820.696655
1,1,0,820.4611
1,1,0,820.4611
1,1,0,820.4219
1,1,0,820.2649
1,1,0,820.2649
1,1,0,820.107849
1,1,0,819.9901
1,1,0,820.0686
1,1,0,820.2649
1,1,0,820.4219
1,1,0,820.814453
1,1,0,820.814453
1,1,0,820.892944
1,1,0,821.0499
1,1,0,821.0892
1,1,0,821.0892
1,1,0,821.0107
1,1,0,821.0499
1,1,0,820.892944
1,1,0,820.8537
1,1,0,820.8537
1,1,0,820.892944
1,1,0,821.363953
1,1,0,821.363953
1,1,0,821.678
1,1,0,821.7957
1,1,0,822.0705
1,1,0,821.7565
1,1,0,821.874268
1,1,0,821.7565
1,1,0,821.835
1,1,0,821.4817
1,1,0,821.442444
1,1,0,821.2462
1,1,0,821.442444
1,1,0,821.0892
1,1,0,821.1677
1,1,0,821.0499
1,1,0,821.442444
1,1,0,821.560242
1,1,0,821.638733
1,1,0,821.7957
1,1,0,821.7565
1,1,0,821.560242
1,1,0,821.442444
1,1,0,821.2462
1,1,0,821.2462
1,1,0,821.0892
1,1,0,821.4032
1,1,0,821.4817
1,1,0,821.638733
1,1,0,822.03125
1,1,0,821.952759
1,1,0,821.952759
1,1,0,821.442444
1,1,0,821.4817
1,1,0,821.1677
1,1,0,820.696655
1,1,0,820.814453
1,1,0,821.1677
1,1,0,821.0892
1,1,0,821.0499
1,1,0,821.285461
1,1,0,821.285461
1,1,0,821.2462
1,1,0,821.363953
1,1,0,821.285461
1,1,0,821.4032
1,1,0,821.1677
1,1,0,821.2462
1,1,0,821.5995
1,1,0,821.442444
1,1,0,821.207
1,1,0,821.207
1,1,0,821.2462
1,1,0,821.0107
1,1,0,821.0499
1,1,0,821.285461
1,1,0,821.0107
1,1,0,820.971436
1,1,0,820.814453
1,1,0,821.207
1,1,0,821.0892
1,1,0,821.285461
1,1,0,821.560242
1,1,0,821.285461
1,1,0,821.4032
1,1,0,821.207
1,1,0,821.2462
1,1,0,821.363953
1,1,0,821.442444
1,1,0,821.363953
1,1,0,821.2462
1,1,0,821.1677
1,1,0,820.775146
1,1,0,821.0107
1,1,0,820.8537
1,1,0,820.6574
1,1,0,820.775146
1,1,0,820.696655
1,1,0,820.4611
1,1,0,820.3826
1,1,0,820.4611
1,1,0,820.4219
1,1,0,820.0686
1,1,0,819.9901
1,1,0,820.1864
1,1,0,820.1864
1,1,0,820.225647
1,1,0,820.4219
1,1,0,820.6574
1,1,0,820.6574
1,1,0,820.775146
1,1,0,820.814453
1,1,0,820.4611
1,1,0,820.618164
1,1,0,820.5789
1,1,0,820.892944
1,1,0,820.6574
1,1,0,821.0107
1,1,0,821.207
1,1,0,821.2462
1,1,0,821.207
1,1,0,821.4817
1,1,0,821.4817
1,1,0,821.285461
1,1,0,821.363953
1,1,0,821.2462
1,1,0,821.0499
1,1,0,820.892944
1,1,0,821.0107
1,1,0,821.4817
1,1,0,821.285461
1,1,0,821.4817
1,1,0,821.442444
1,1,0,821.285461
1,1,0,821.1677
1,1,0,821.285461
1,1,0,821.638733
1,1,0,821.2462
1,1,0,821.207
1,1,0,821.0499
1,1,0,821.0499
1,1,0,821.0499
1,1,0,821.2462
1,1,0,821.285461
1,1,0,821.678
1,1,0,821.4817
1,1,0,821.4817
1,1,0,821.678
1,1,0,821.560242
1,1,0,821.0499
1,1,0,821.1677
1,1,0,821.0499
1,1,0,820.775146
1,1,0,820.971436
1,1,0,821.0499
1,1,0,821.2462
1,1,0,821.2462
1,1,0,821.285461
1,1,0,821.285461
1,1,0,821.285461
1,1,0,821.560242
1,1,0,821.207
1,1,0,820.892944
1,1,0,821.1677
1,1,0,821.0107
1,1,0,821.0499
1,1,0,820.971436
1,1,0,820.892944
1,1,0,821.2462
1,1,0,820.971436
1,1,0,821.0892
1,1,0,820.892944
1,1,0,820.814453
1,1,0,820.618164
1,1,0,820.6574
1,1,0,821.1677
1,1,0,820.814453
1,1,0,820.8537
1,1,0,820.5789
1,1,0,820.2649
1,1,0,820.2649
1,1,0,820.4611
1,1,0,820.2649
1,1,0,820.5004
1,1,0,820.5789
1,1,0,820.696655
1,1,0,820.304138
1,1,0,820.304138
1,1,0,820.1864
1,1,0,820.5789
1,1,0,820.618164
1,1,0,820.618164
1,1,0,820.696655
1,1,0,820.304138
1,1,0,820.618164
1,1,0,820.775146
1,1,0,821.0107
1,1,0,820.696655
1,1,0,821.0892
1,1,0,820.892944
1,1,0,821.0107
1,1,0,820.892944
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.6574
1,1,0,820.971436
1,1,0,820.696655
1,1,0,820.814453
1,1,0,820.6574
1,1,0,820.2649
1,1,0,820.1864
1,1,0,820.107849
1,1,0,820.107849
1,1,0,820.1864
1,1,0,819.9116
1,1,0,820.0686
1,1,0,820.225647
1,1,0,820.2649
1,1,0,820.2649
1,1,0,820.4219
1,1,0,820.5004
1,1,0,820.3826
1,1,0,820.618164
1,1,0,820.304138
1,1,0,820.225647
1,1,0,820.4611
1,1,0,820.4611
1,1,0,820.814453
1,1,0,820.8537
1,1,0,821.2462
1,1,0,821.285461
1,1,0,821.1677
1,1,0,820.775146
1,1,0,820.775146
1,1,0,820.892944
1,1,0,821.0892
1,1,0,820.6574
1,1,0,821.0499
1,1,0,821.0107
1,1,0,820.696655
1,1,0,820.696655
1,1,0,820.775146
1,1,0,820.6574
1,1,0,820.814453
1,1,0,821.1677
1,1,0,821.0107
1,1,0,820.971436
1,1,0,820.6574
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.5789
1,1,0,820.4611
1,1,0,820.225647
1,1,0,820.2649
1,1,0,820.2649
1,1,0,820.225647
1,1,0,819.715332
1,1,0,819.8724
1,1,0,820.0686
1,1,0,819.7938
1,1,0,819.440552
1,1,0,819.8331
1,1,0,819.8724
1,1,0,819.9901
1,1,0,819.9116
1,1,0,819.8331
1,1,0,819.8724
1,1,0,820.0686
1,1,0,819.9116
1,1,0,820.3826
1,1,0,820.4219
1,1,0,820.5789
1,1,0,820.4219
1,1,0,820.5789
1,1,0,820.6574
1,1,0,820.892944
1,1,0,820.892944
1,1,0,820.8537
1,1,0,820.814453
1,1,0,820.5004
1,1,0,820.5789
1,1,0,820.4219
1,1,0,820.3826
1,1,0,820.5789
1,1,0,820.696655
1,1,0,820.3826
1,1,0,820.3826
1,1,0,820.225647
1,1,0,820.775146
1,1,0,820.4219
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.4611
1,1,0,820.304138
1,1,0,820.5789
1,1,0,820.304138
1,1,0,820.4219
1,1,0,820.6574
1,1,0,820.5789
1,1,0,820.775146
1,1,0,820.775146
1,1,0,820.6574
1,1,0,820.6574
1,1,0,820.5004
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.775146
1,1,0,821.0107
1,1,0,821.2462
1,1,0,820.892944
1,1,0,820.8537
1,1,0,820.696655
1,1,0,820.696655
1,1,0,820.618164
1,1,0,820.971436
1,1,0,821.0892
1,1,0,821.0892
1,1,0,821.2462
1,1,0,820.971436
1,1,0,821.0499
1,1,0,821.0107
1,1,0,821.0892
1,1,0,821.0107
1,1,0,820.775146
1,1,0,820.892944
1,1,0,820.696655
1,1,0,820.892944
1,1,0,820.696655
1,1,0,821.0499
1,1,0,821.0499
1,1,0,821.0107
1,1,0,820.8537
1,1,0,821.1677
1,1,0,820.8537
1,1,0,820.8537
1,1,0,821.2462
1,1,0,821.207
1,1,0,821.0892
1,1,0,821.0107
1,1,0,821.207
1,1,0,821.2462
1,1,0,821.207
1,1,0,821.207
1,1,0,821.0892
1,1,0,820.892944
1,1,0,820.971436
1,1,0,820.696655
1,1,0,820.618164
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.696655
1,1,0,820.892944
1,1,0,821.0107
1,1,0,820.971436
1,1,0,821.0892
1,1,0,821.207
1,1,0,821.0499
1,1,0,820.971436
1,1,0,821.1677
1,1,0,821.1677
1,1,0,821.1677
1,1,0,820.6574
1,1,0,820.6574
1,1,0,820.814453
1,1,0,820.696655
1,1,0,820.814453
1,1,0,820.892944
1,1,0,821.0499
1,1,0,821.363953
1,1,0,821.0107
1,1,0,821.363953
1,1,0,821.442444
1,1,0,821.207
1,1,0,821.0892
1,1,0,821.0107
1,1,0,820.892944
1,1,0,820.696655
1,1,0,820.814453
1,1,0,820.618164
1,1,0,820.618164
1,1,0,820.3826
1,1,0,820.5004
1,1,0,820.4611
1,1,0,820.3826
1,1,0,819.9901
1,1,0,820.1864
1,1,0,819.9901
1,1,0,820.1864
1,1,0,820.0686
1,1,0,819.9116
1,1,0,819.5976
1,1,0,819.9116
1,1,0,819.8331
1,1,0,819.7938
1,1,0,820.2649
1,1,0,820.304138
1,1,0,820.304138
1,1,0,820.5004
1,1,0,820.696655
1,1,0,820.8537
1,1,0,820.775146
1,1,0,821.0892
1,1,0,820.892944
1,1,0,820.814453
1,1,0,820.814453
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.971436
1,1,0,820.775146
1,1,0,820.6574
1,1,0,820.6574
1,1,0,820.892944
1,1,0,820.6574
1,1,0,820.5789
1,1,0,820.6574
1,1,0,820.5004
1,1,0,820.5004
1,1,0,820.3826
1,1,0,819.8724
1,1,0,819.7938
1,1,0,819.5976
1,1,0,820.029358
1,1,0,819.9116
1,1,0,820.1864
1,1,0,820.029358
1,1,0,819.8331
1,1,0,820.029358
1,1,0,819.9901
1,1,0,820.107849
1,1,0,820.2649
1,1,0,820.8537
1,1,0,821.2462
1,1,0,821.1677
1,1,0,820.8537
1,1,0,820.8537
1,1,0,820.8537
1,1,0,820.775146
1,1,0,820.775146
1,1,0,820.6574
1,1,0,820.8537
1,1,0,820.814453
1,1,0,820.814453
1,1,0,821.2462
1,1,0,821.2462
1,1,0,821.4817
1,1,0,821.1677
1,1,0,821.442444
1,1,0,821.4032
1,1,0,821.285461
1,1,0,820.892944
1,1,0,820.775146
1,1,0,820.618164
1,1,0,820.814453
1,1,0,820.971436
1,1,0,821.0892
1,1,0,821.0499
1,1,0,820.971436
1,1,0,820.6574
1,1,0,820.814453
1,1,0,820.971436
1,1,0,820.5004
1,1,0,820.775146
1,1,0,820.8537
1,1,0,820.6574
1,1,0,820.2649
1,1,0,820.4611
1,1,0,820.2649
1,1,0,820.3826
1,1,0,820.696655
1,1,0,820.8537
1,1,0,820.892944
1,1,0,821.0107
1,1,0,820.8537
1,1,0,820.892944
1,1,0,820.775146
1,1,0,820.618164
1,1,0,820.618164
1,1,0,820.4611
1,1,0,820.1864
1,1,0,820.0686
1,1,0,820.2649
1,1,0,820.304138
1,1,0,820.4219
1,1,0,820.4611
1,1,0,820.5004
1,1,0,820.6574
1,1,0,820.696655
1,1,0,820.6574
1,1,0,821.0499
1,1,0,820.971436
1,1,0,820.6574
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.696655
1,1,0,820.696655
1,1,0,820.696655
1,1,0,820.6574
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.971436
1,1,0,820.971436
1,1,0,821.2462
1,1,0,821.0107
1,1,0,820.8537
1,1,0,820.5789
1,1,0,820.5004
1,1,0,820.4611
1,1,0,820.3826
1,1,0,820.618164
1,1,0,820.304138
1,1,0,820.6574
1,1,0,820.775146
1,1,0,820.971436
1,1,0,821.0499
1,1,0,821.0892
1,1,0,821.0499
1,1,0,821.0107
1,1,0,820.6574
1,1,0,820.775146
1,1,0,821.0107
1,1,0,821.0892
1,1,0,821.0107
1,1,0,821.1677
1,1,0,821.0499
1,1,0,821.4032
1,1,0,821.560242
1,1,0,821.560242
1,1,0,821.285461
1,1,0,821.0499
1,1,0,821.0107
1,1,0,820.775146
1,1,0,820.5789
1,1,0,820.5789
1,1,0,820.8537
1,1,0,820.814453
1,1,0,821.0892
1,1,0,821.285461
1,1,0,821.2462
1,1,0,820.971436
1,1,0,821.0892
1,1,0,821.0892
1,1,0,820.696655
1,1,0,821.0107
1,1,0,820.6574
1,1,0,820.814453
1,1,0,820.696655
1,1,0,820.775146
1,1,0,820.6574
1,1,0,820.696655
1,1,0,820.775146
1,1,0,821.1677
1,1,0,820.8537
1,1,0,820.892944
1,1,0,820.696655
1,1,0,821.207
1,1,0,821.2462
1,1,0,821.363953
1,1,0,821.363953
1,1,0,821.363953
1,1,0,821.0892
1,1,0,821.0892
1,1,0,821.1677
1,1,0,820.8537
1,1,0,821.0499
1,1,0,821.0892
1,1,0,821.0107
1,1,0,820.892944
1,1,0,821.0499
1,1,0,821.0499
1,1,0,821.0107
1,1,0,821.4817
1,1,0,821.285461
1,1,0,821.4817
1,1,0,821.285461
1,1,0,821.0107
1,1,0,821.0107
1,1,0,820.892944
1,1,0,820.696655
1,1,0,820.696655
1,1,0,820.3826
1,1,0,820.775146
1,1,0,820.814453
1,1,0,820.6574
1,1,0,821.0107
1,1,0,821.0499
1,1,0,821.2462
1,1,0,821.363953
1,1,0,821.4032
1,1,0,821.1677
1,1,0,821.207
1,1,0,821.0107
1,1,0,820.8537
1,1,0,821.0107
1,1,0,821.0892
1,1,0,821.1677
1,1,0,821.0499
1,1,0,820.8537
1,1,0,821.2462
1,1,0,821.207
1,1,0,821.0892
1,1,0,821.0107
1,1,0,821.0499
1,1,0,821.0499
1,1,0,821.4032
1,1,0,821.1677
1,1,0,821.0107
1,1,0,821.0107
1,1,0,820.892944
1,1,0,820.892944
1,1,0,821.0892
1,1,0,821.0107
1,1,0,820.892944
1,1,0,821.207
1,1,0,821.2462
1,1,0,821.0499
1,1,0,821.1677
1,1,0,820.8537
1,1,0,821.2462
1,1,0,821.285461
1,1,0,821.207
1,1,0,821.1677
1,1,0,821.2462
1,1,0,821.0107
1,1,0,821.1677
1,1,0,821.207
1,1,0,821.0107
1,1,0,820.971436
1,1,0,820.6574
1,1,0,820.4219
1,1,0,820.5004
1,1,0,820.2649
1,1,0,820.2649
1,1,0,820.4219
1,1,0,820.225647
1,1,0,820.775146
1,1,0,820.5789
1,1,0,820.814453
1,1,0,820.814453
1,1,0,820.892944
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.8537
1,1,0,821.0107
1,1,0,821.0107
1,1,0,820.775146
1,1,0,820.696655
1,1,0,820.8537
1,1,0,820.8537
1,1,0,820.814453
1,1,0,821.0499
1,1,0,821.0892
1,1,0,820.8537
1,1,0,820.8537
1,1,0,821.0499
1,1,0,821.2462
1,1,0,821.1677
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.8537
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.696655
1,1,0,820.6574
1,1,0,820.8537
1,1,0,820.8537
1,1,0,820.892944
1,1,0,821.2462
1,1,0,821.0107
1,1,0,821.4817
1,1,0,821.285461
1,1,0,821.363953
1,1,0,821.0499
1,1,0,821.1677
1,1,0,821.0107
1,1,0,821.0892
1,1,0,821.442444
1,1,0,821.1677
1,1,0,821.207
1,1,0,821.0499
1,1,0,821.0892
1,1,0,821.2462
1,1,0,821.2462
1,1,0,821.207
1,1,0,821.4032
1,1,0,821.1677
1,1,0,821.0892
1,1,0,820.892944
1,1,0,820.971436
1,1,0,820.696655
1,1,0,820.814453
1,1,0,820.971436
1,1,0,820.971436
1,1,0,820.892944
1,1,0,820.971436
1,1,0,821.1677
1,1,0,821.207
1,1,0,821.1677
1,1,0,821.363953
1,1,0,821.363953
1,1,0,821.4032
1,1,0,821.363953
1,1,0,821.363953
1,1,0,821.285461
1,1,0,821.0107
1,1,0,820.971436
1,1,0,821.0892
1,1,0,821.2462
1,1,0,821.207
1,1,0,820.892944
1,1,0,821.0107
1,1,0,820.5789
1,1,0,820.6574
1,1,0,820.814453
1,1,0,820.3826
1,1,0,820.4219
1,1,0,820.304138
1,1,0,820.4219
1,1,0,820.2649
1,1,0,820.5789
1,1,0,820.4611
1,1,0,820.5789
1,1,0,820.4611
1,1,0,820.6574
1,1,0,820.696655
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.5789
1,1,0,820.4219
1,1,0,820.5004
1,1,0,820.5789
1,1,0,820.6574
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.775146
1,1,0,821.0107
1,1,0,821.363953
1,1,0,821.207
1,1,0,821.0892
1,1,0,821.207
1,1,0,821.442444
1,1,0,821.4817
1,1,0,821.7565
1,1,0,821.207
1,1,0,821.0499
1,1,0,820.892944
1,1,0,821.0892
1,1,0,820.892944
1,1,0,820.892944
1,1,0,820.971436
1,1,0,820.5789
1,1,0,820.8537
1,1,0,820.971436
1,1,0,821.1677
1,1,0,821.0499
1,1,0,821.0892
1,1,0,821.0892
1,1,0,820.814453
1,1,0,820.618164
1,1,0,821.0107
1,1,0,820.6574
1,1,0,820.5789
1,1,0,820.6574
1,1,0,820.775146
1,1,0,820.971436
1,1,0,820.971436
1,1,0,820.775146
1,1,0,820.696655
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.5789
1,1,0,820.8537
1,1,0,820.618164
1,1,0,820.5789
1,1,0,820.5004
1,1,0,820.618164
1,1,0,820.4219
1,1,0,820.696655
1,1,0,820.4611
1,1,0,820.696655
1,1,0,820.971436
1,1,0,820.775146
1,1,0,820.6574
1,1,0,820.775146
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.4219
1,1,0,820.618164
1,1,0,820.892944
1,1,0,820.8537
1,1,0,821.0107
1,1,0,821.285461
1,1,0,821.4032
1,1,0,821.560242
1,1,0,821.207
1,1,0,821.0499
1,1,0,820.5789
1,1,0,820.107849
1,1,0,820.5789
1,1,0,820.696655
1,1,0,820.971436
1,1,0,820.5789
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.1864
1,1,0,820.225647
1,1,0,820.3826
1,1,0,820.5789
1,1,0,820.4611
1,1,0,820.304138
1,1,0,820.225647
1,1,0,820.5004
1,1,0,820.618164
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.892944
1,1,0,820.775146
1,1,0,820.4611
1,1,0,820.5789
1,1,0,820.6574
1,1,0,820.775146
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.8537
1,1,0,820.5789
1,1,0,820.696655
1,1,0,820.4611
1,1,0,820.4611
1,1,0,820.5789
1,1,0,820.5789
1,1,0,820.971436
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.892944
1,1,0,820.814453
1,1,0,820.4219
1,1,0,820.225647
1,1,0,819.8331
1,1,0,820.1864
1,1,0,820.1864
1,1,0,820.1864
1,1,0,820.107849
1,1,0,819.9116
1,1,0,820.1864
1,1,0,820.0686
1,1,0,820.029358
1,1,0,819.9901
1,1,0,819.8331
1,1,0,819.7938
1,1,0,819.7938
1,1,0,819.636841
1,1,0,819.5976
1,1,0,819.5191
1,1,0,819.3228
1,1,0,819.3228
1,1,0,819.6761
1,1,0,819.6761
1,1,0,819.9901
1,1,0,820.1864
1,1,0,820.107849
1,1,0,820.225647
1,1,0,820.3826
1,1,0,819.715332
